created_at,text,author_id,username
2022-12-16 02:53:15,こ、こ、こどもがサンタ… 私がトナカイ、妻がツリー… まだパパという現実に慣れない… でもほっこり🥰  #ナインティナインANN,1087624331360759808,ureshiiokotoba
2022-12-16 02:53:14,とらキッチンさん4通目！！！！ #ナインティナインANN,1185529054033661953,mogumog70018947
2022-12-16 02:53:13,「M-1審査員の話、一応話は来ました」w #ナインティナインANN,1033707734237990912,uni_ikura_11
2022-12-16 02:53:13,パパチャリさん！本日2通目！ #ナインティナインANN #ナインティナイン #ナイナイ #矢部浩之 #やべっち #岡村隆史,1257990413463384065,817ET_99
2022-12-16 02:53:09,wiiおやすみジングル #ナインティナインANN,253126213,skn_j
2022-12-16 02:53:07,竹内まりやさんのクリスマス定番ナンバーですね。タイトルなんだっけな……🤔 #ナインティナインANN https://t.co/avvNUpH02n,1407197335,sh_gaki
2022-12-16 02:53:03,電池持ちべらぼうに良すぎるｗ #ナインティナインANN,1030692382990249985,alan_frost8593
2022-12-16 02:52:52,コーナー・やべっちカレンダー‼️ #ナインティナインANN #ナインティナイン #ナイナイ #矢部浩之 #やべっち #岡村隆史,1257990413463384065,817ET_99
2022-12-16 02:52:48,サンタさんジングル！ Wii懐かしい…！😭 #ナインティナインANN #ナインティナイン #ナイナイ #矢部浩之 #やべっち #岡村隆史,1257990413463384065,817ET_99
2022-12-16 02:52:45,M-1審査員の話、一応話は来ました #ナインティナインANN,114220413,UpupuofA
2022-12-16 02:52:42,それは、竹内まりあさんのすてきなホリデイです  #ナインティナインANN  https://t.co/j8kNZAqw9j,135194443,higashi1048
2022-12-16 02:52:42,岡村さんの赤ちゃんのお話ほっこりする☺️ #ナインティナインANN,1522276001266368520,rai_si_n
2022-12-16 02:52:42,お子様がサンタさんは可愛いな #ナインティナインANN,2780293458,shinonoshino
2022-12-16 02:52:35,岡村さん「子供がサンタクロース．背の低いサンタクロースでやらせてもろてます」 やべっち「（岡村さんの）トナカイも背低いやん」 #ナインティナインANN,97460301,ybokmr
2022-12-16 02:52:33,ジングルだけでもクリスマス気分◎  #ナインティナインANN,727870597682712576,onkoh_ando
2022-12-16 02:52:32,#ナインティナインANN https://t.co/x5GPHuhWpb,1033707734237990912,uni_ikura_11
2022-12-16 02:52:31,今年の岡村家は子どもがサンタクロース  #ナインティナインANN,1095308193238999045,henken_freeter
2022-12-16 02:52:26,#ナインティナインANN やべっちカレンダー！,972038447333392385,hiromun062016
2022-12-16 02:52:23,このジングルあったなｗ #ナインティナインANN,1030692382990249985,alan_frost8593
2022-12-16 02:52:14,男の子はまだいけるよ！！ 女の子の方がもうわかってるくせにわかってないふりしてパパに演技もできちゃうから(笑)   #ナインティナインANN,121609652,gokura03
2022-12-16 02:52:13,やべっちカレンダー #ナインティナインANN,784321230,503227
