created_at,text
2023-01-15 10:04:16,安住さんお帰りなさいませー 鼻声が東野英次郎さんに似ていると 笑  
2023-01-15 10:04:16,安住さん復帰おめでとうございます 万全な状態になるまで無理なさらないでくださいね
2023-01-15 10:04:17,  
2023-01-15 10:04:18,高熱にうかされた局長待遇
2023-01-15 10:04:19,元祖白い巨塔
2023-01-15 10:04:19,続くんかい   笑  
2023-01-15 10:04:20,第一外科部長わかります 私も喉をやられるとドラえもんのモノマネします
2023-01-15 10:04:20, みのもんたさんではなく もんたよしのりさんの  
2023-01-15 10:04:21,鼻声でもモノマネする局長待遇w 
2023-01-15 10:04:23,よかったわ鼻声だけど回復されて安住さん
2023-01-15 10:04:23,田宮版 白い巨塔 リアルタイムで見ていた方 ぜひあずみんの物まねに論評をwww 
2023-01-15 10:04:24,
2023-01-15 10:04:24,おはようございます
2023-01-15 10:04:24,東野英治郎って 水戸黄門しか知らない 
2023-01-15 10:04:24,おはようございます
2023-01-15 10:04:25,安住さん復帰 風邪声を利用した 東野英治郎のモノマネがマイブームw 
